item_id,post_id,topic,created_at,url,text_preview,annotator_1,annotator_2,annotator_3,annotator_4,final_sentiment,valid_annotation_count,invalid_annotation_count
982,40677094,Cybersecurity,2024-06-14T02:47:07Z,https://news.ycombinator.com/item?id=40677094,I think that was a business choice to prevent adblockers and web-extension-malware.,neutral,neutral,neutral,neutral,neutral,4,0
983,40667522,Cybersecurity,2024-06-13T09:16:55Z,https://news.ycombinator.com/item?id=40667522,So Apple's apps are malware? :p,neutral,neutral,neutral,negative,neutral,4,0
984,40667065,Cybersecurity,2024-06-13T07:51:09Z,https://news.ycombinator.com/item?id=40667065,No because Malware breaks the law.,neutral,neutral,neutral,neutral,neutral,4,0
985,40665651,Cybersecurity,2024-06-13T03:29:18Z,https://news.ycombinator.com/item?id=40665651,Real question: How does F-Droid police malware?,neutral,neutral,neutral,neutral,neutral,4,0
986,39779175,Cybersecurity,2024-03-21T14:50:06Z,https://news.ycombinator.com/item?id=39779175,cybercriminal organizations pull way more $ than cybersecurity firms do,negative,neutral,neutral,negative,manual_review,4,0
987,39685703,Cybersecurity,2024-03-12T22:28:07Z,https://news.ycombinator.com/item?id=39685703,"What a mouthful, ""Intelligence Community Comprehensive National Cybersecurity Initiative Data Center""",neutral,neutral,negative,neutral,neutral,4,0
988,39537841,Cybersecurity,2024-02-28T13:48:48Z,https://news.ycombinator.com/item?id=39537841,Cybersecurity is offence and defence. LLMs make defence proportionally harder.,neutral,neutral,neutral,neutral,neutral,4,0
989,39407648,Cybersecurity,2024-02-17T08:46:35Z,https://news.ycombinator.com/item?id=39407648,Neither cybersecurity engineers are safe from AI,negative,neutral,negative,negative,negative,4,0
990,39067043,Cybersecurity,2024-01-20T12:38:09Z,https://news.ycombinator.com/item?id=39067043,"Cybersecurity professionals, in general, eat this stuff up.",neutral,neutral,negative,positive,neutral,4,0
991,39712960,Cybersecurity,2024-03-15T07:32:41Z,https://news.ycombinator.com/item?id=39712960,That would probably be seen as an attempt to ransomware though,negative,neutral,neutral,neutral,neutral,4,0
992,39316501,Cybersecurity,2024-02-09T16:26:55Z,https://news.ycombinator.com/item?id=39316501,"Money laundering, ransomware, speculation/gambling, purchasing illegal goods and services",negative,neutral,negative,negative,negative,4,0
993,39156453,Cybersecurity,2024-01-27T15:42:11Z,https://news.ycombinator.com/item?id=39156453,"Without networking software, ransomware wouldn't be a thing.",neutral,neutral,neutral,neutral,neutral,4,0
994,39156261,Cybersecurity,2024-01-27T15:19:59Z,https://news.ycombinator.com/item?id=39156261,"Without bitcoin and other cryptocurrencies, ransomware wouldn’t be a thing.",neutral,neutral,neutral,neutral,neutral,4,0
995,39145779,Cybersecurity,2024-01-26T18:10:46Z,https://news.ycombinator.com/item?id=39145779,Maybe both Ukraine and Russia have weaponized their ransomware gangs?,negative,neutral,neutral,negative,manual_review,4,0
996,38988580,Cybersecurity,2024-01-14T08:32:19Z,https://news.ycombinator.com/item?id=38988580,> That assertion is made without any form of substantiation<p>Ransomware ?,neutral,neutral,neutral,neutral,neutral,4,0
997,39468198,Cybersecurity,2024-02-22T15:09:44Z,https://news.ycombinator.com/item?id=39468198,Data dams adds to the visual metaphor of data breaches...,negative,neutral,neutral,neutral,neutral,4,0
998,39411462,Cybersecurity,2024-02-17T17:33:51Z,https://news.ycombinator.com/item?id=39411462,“And when we suffer a data breach (sorry about that)”.,negative,negative,negative,neutral,negative,4,0
999,39610281,Cybersecurity,2024-03-05T23:10:17Z,https://news.ycombinator.com/item?id=39610281,What about cyber attack? It's super Tuesday...,neutral,neutral,neutral,neutral,neutral,4,0
1000,39576917,Cybersecurity,2024-03-02T23:45:40Z,https://news.ycombinator.com/item?id=39576917,i still think that at&t outage was a cyber attack.,negative,neutral,neutral,neutral,neutral,4,0
1001,39111236,Cybersecurity,2024-01-23T23:05:28Z,https://news.ycombinator.com/item?id=39111236,The NSA literally performs cyber attacks on foreign countries.,negative,neutral,neutral,negative,manual_review,4,0
1002,39887817,Cybersecurity,2024-03-31T20:32:58Z,https://news.ycombinator.com/item?id=39887817,Malware can be in commits as well…,negative,neutral,neutral,neutral,neutral,4,0
1003,39887742,Cybersecurity,2024-03-31T20:24:47Z,https://news.ycombinator.com/item?id=39887742,Could malware authors add a clickthrough EULA and be off the hook?,neutral,neutral,neutral,neutral,neutral,4,0
1004,39886536,Cybersecurity,2024-03-31T18:08:52Z,https://news.ycombinator.com/item?id=39886536,"With malware popups, just like the original!",neutral,neutral,neutral,negative,neutral,4,0
1005,39882807,Cybersecurity,2024-03-31T09:47:43Z,https://news.ycombinator.com/item?id=39882807,any competent malware dev would have a panic switch...,neutral,neutral,negative,negative,manual_review,4,0
1006,39876089,Cybersecurity,2024-03-30T16:00:33Z,https://news.ycombinator.com/item?id=39876089,SourceForge fell to its greedy overlords and started shipping malware.,neutral,negative,negative,negative,negative,4,0
1007,39809913,Cybersecurity,2024-03-24T19:57:31Z,https://news.ycombinator.com/item?id=39809913,Are there (non-malware) tools that help clean up this madness?,neutral,neutral,negative,negative,manual_review,4,0
1008,39809845,Cybersecurity,2024-03-24T19:50:35Z,https://news.ycombinator.com/item?id=39809845,Scrolling this website on mobile made me think I’d installed malware.,negative,negative,negative,negative,negative,4,0
1009,39809785,Cybersecurity,2024-03-24T19:45:17Z,https://news.ycombinator.com/item?id=39809785,Even if it was officially MS it would still be malware.,negative,negative,negative,negative,negative,4,0
1010,38509277,Cybersecurity,2023-12-03T18:10:03Z,https://news.ycombinator.com/item?id=38509277,Drug traffickers and/or mafias have more cybersecurity tools that most states.,negative,neutral,neutral,neutral,neutral,4,0
1011,38406086,Cybersecurity,2023-11-24T17:18:35Z,https://news.ycombinator.com/item?id=38406086,Up to 80% OFF on your favorite cybersecurity courses and trainings!,neutral,neutral,neutral,positive,neutral,4,0
1012,38306620,Cybersecurity,2023-11-17T17:18:19Z,https://news.ycombinator.com/item?id=38306620,I would start with asking the cybersecurityists,neutral,neutral,negative,neutral,neutral,4,0
1013,38232086,Cybersecurity,2023-11-11T17:03:47Z,https://news.ycombinator.com/item?id=38232086,Many organisations take a similar approach to the problem of cybersecurity.,neutral,neutral,neutral,neutral,neutral,4,0
1014,38086895,Cybersecurity,2023-10-31T16:00:02Z,https://news.ycombinator.com/item?id=38086895,> H1. Thought Leadership | Cybersecurity Thought Leadership Awards,neutral,neutral,neutral,neutral,neutral,4,0
1015,38802602,Cybersecurity,2023-12-29T07:47:04Z,https://news.ycombinator.com/item?id=38802602,"Eh, ransomware payments would tolerate these fees",negative,neutral,neutral,negative,manual_review,4,0
1016,38703247,Cybersecurity,2023-12-19T23:11:15Z,https://news.ycombinator.com/item?id=38703247,"They are not “safe enough” - ransomware, viruses, etc",neutral,negative,negative,neutral,manual_review,4,0
1017,38519928,Cybersecurity,2023-12-04T17:11:19Z,https://news.ycombinator.com/item?id=38519928,"Solid fundraising strategy, to be sure.<p>Legit ransomware.",negative,negative,negative,negative,negative,4,0
1018,38354377,Cybersecurity,2023-11-20T20:41:11Z,https://news.ycombinator.com/item?id=38354377,The MGM ransomware supposedly cost them $100mil,negative,neutral,neutral,negative,manual_review,4,0
1019,38227721,Cybersecurity,2023-11-11T04:48:50Z,https://news.ycombinator.com/item?id=38227721,ransomware campaigns can be a distraction from a parallel exploit,negative,neutral,neutral,neutral,neutral,4,0
1020,38086171,Cybersecurity,2023-10-31T15:19:30Z,https://news.ycombinator.com/item?id=38086171,"Nigeria (my country) is pretty bad, but we don't do ransomware, lol.",neutral,neutral,neutral,negative,neutral,4,0
1021,38313311,Cybersecurity,2023-11-18T00:54:58Z,https://news.ycombinator.com/item?id=38313311,A CISO's role is to get fired after a data breach,negative,negative,negative,negative,negative,4,0
1022,38313072,Cybersecurity,2023-11-18T00:35:30Z,https://news.ycombinator.com/item?id=38313072,Clorox just fired their CISO last week for a data breach,negative,neutral,neutral,neutral,neutral,4,0
1023,38219385,Cybersecurity,2023-11-10T14:38:54Z,https://news.ycombinator.com/item?id=38219385,"Next time there's a data breach at Azure, there will be fireworks.",negative,neutral,negative,negative,negative,4,0
1024,38093611,Cybersecurity,2023-11-01T01:34:49Z,https://news.ycombinator.com/item?id=38093611,"It is not. It was a data breach: <a href=""https://en.m.wikipedia.org/wiki/Facebook–Cambridge_Analytica_data_scandal"" rel=""nofollow noreferrer"">https://en.m.wikipedia.org/wiki/Facebook–Cambridge_Analytica...</a>",neutral,neutral,neutral,negative,neutral,4,0
1025,37848239,Cybersecurity,2023-10-11T18:20:02Z,https://news.ycombinator.com/item?id=37848239,"Right, because an Equifax data breach has never negatively affected anyone",negative,negative,neutral,negative,negative,4,0
1026,38801692,Cybersecurity,2023-12-29T04:12:48Z,https://news.ycombinator.com/item?id=38801692,They're talking about the analysis and understanding of the malware,negative,neutral,neutral,neutral,neutral,4,0
1027,38757134,Cybersecurity,2023-12-24T21:40:31Z,https://news.ycombinator.com/item?id=38757134,Cries in family support… malware is coming.,negative,negative,negative,negative,negative,4,0
1028,38723223,Cybersecurity,2023-12-21T17:08:19Z,https://news.ycombinator.com/item?id=38723223,Bochs-WX with the debugger it's ideal to debug/RE malware.,neutral,neutral,neutral,neutral,neutral,4,0
1029,38646233,Cybersecurity,2023-12-14T19:42:43Z,https://news.ycombinator.com/item?id=38646233,Is it possible to consume the malware list as JSON/SSE?,neutral,neutral,neutral,neutral,neutral,4,0
1030,38645949,Cybersecurity,2023-12-14T19:22:49Z,https://news.ycombinator.com/item?id=38645949,Didn't he also claim that the new Mega was Chinese malware?,negative,neutral,neutral,negative,manual_review,4,0
1031,38495598,Cybersecurity,2023-12-02T03:26:41Z,https://news.ycombinator.com/item?id=38495598,looks like any malware background scanner which seem like a scam itself.,neutral,negative,negative,negative,negative,4,0
1032,38790499,Cybersecurity,2023-12-28T05:54:51Z,https://news.ycombinator.com/item?id=38790499,Why? Having exploits “burned” is part of the business.,neutral,neutral,neutral,neutral,neutral,4,0
1033,37625649,Cybersecurity,2023-09-23T17:56:47Z,https://news.ycombinator.com/item?id=37625649,"Seems to be the goal of most ""cybersecurity"" types.",neutral,negative,negative,neutral,manual_review,4,0
1034,37557977,Cybersecurity,2023-09-18T15:57:03Z,https://news.ycombinator.com/item?id=37557977,"Embrace, extend, and extinguish cybersecurity with AI. It's the Microsoft way.",negative,negative,negative,negative,negative,4,0
1035,37446162,Cybersecurity,2023-09-09T15:00:11Z,https://news.ycombinator.com/item?id=37446162,"20 cybersecurity tools, 0 frontend developers on the payroll",neutral,negative,negative,negative,negative,4,0
1036,37316712,Cybersecurity,2023-08-30T01:55:57Z,https://news.ycombinator.com/item?id=37316712,"Cybersecurity IC here. We have all of that, and more.",neutral,neutral,neutral,positive,neutral,4,0
1037,37313461,Cybersecurity,2023-08-29T20:25:08Z,https://news.ycombinator.com/item?id=37313461,"100 definitions of key terms, acronyms, and concepts about cybersecurity.",neutral,neutral,neutral,neutral,neutral,4,0
1038,36724129,Cybersecurity,2023-07-14T13:58:21Z,https://news.ycombinator.com/item?id=36724129,"Cybersecurity jobs get paid very well, though.",positive,positive,positive,positive,positive,4,0
1039,36714717,Cybersecurity,2023-07-13T19:25:15Z,https://news.ycombinator.com/item?id=36714717,> <i>The Beginner’s Guide to Data Privacy & Cybersecurity</i>,neutral,neutral,neutral,neutral,neutral,4,0
1040,36624297,Cybersecurity,2023-07-06T22:44:36Z,https://news.ycombinator.com/item?id=36624297,AV is a very small part of the Cybersecurity space.,neutral,neutral,neutral,neutral,neutral,4,0
1041,37624165,Cybersecurity,2023-09-23T15:31:11Z,https://news.ycombinator.com/item?id=37624165,"With crypto comes ransomware, how would they pull that off without crypto?",negative,neutral,neutral,neutral,neutral,4,0
1042,37600719,Cybersecurity,2023-09-21T17:12:34Z,https://news.ycombinator.com/item?id=37600719,See also: ransomware and the Russians.,neutral,neutral,neutral,negative,neutral,4,0
1043,37387297,Cybersecurity,2023-09-05T02:48:11Z,https://news.ycombinator.com/item?id=37387297,"Spyware sucks, but ransomware and joining a botnet suck much more.",negative,negative,negative,negative,negative,4,0
1044,37068416,Cybersecurity,2023-08-09T21:06:57Z,https://news.ycombinator.com/item?id=37068416,"It definitely emboldened criminal behavior, especially things like ransomware.",negative,negative,negative,negative,negative,4,0
1045,36826888,Cybersecurity,2023-07-22T15:10:36Z,https://news.ycombinator.com/item?id=36826888,"ransomware, cancellation, billing snafus, attackers, insiders,..<p><a href=""https://threatpost.com/hacker-puts-hosting-service-code-spaces-out-of-business/106761/"" rel=""nofollow noreferrer"">https://threatpost.com/hacker-puts-hosting-service-code-spac...</a>",neutral,neutral,neutral,negative,neutral,4,0
1046,37685502,Cybersecurity,2023-09-28T05:17:04Z,https://news.ycombinator.com/item?id=37685502,To +1 this:<p>><i>... from previously reported and non-reported data breaches.</i>,neutral,neutral,neutral,negative,neutral,4,0
1047,37657164,Cybersecurity,2023-09-26T10:24:51Z,https://news.ycombinator.com/item?id=37657164,"One good one for data breaches is Mozillas:<p><a href=""https://monitor.firefox.com/breaches"" rel=""nofollow noreferrer"">https://monitor.firefox.com/breaches</a>",neutral,neutral,neutral,neutral,neutral,4,0
1048,37134123,Cybersecurity,2023-08-15T14:01:38Z,https://news.ycombinator.com/item?id=37134123,"Telemetry, ads, SAAS, terms of service, data breaches, platform effects.",neutral,neutral,neutral,neutral,neutral,4,0
1049,37125897,Cybersecurity,2023-08-14T19:47:06Z,https://news.ycombinator.com/item?id=37125897,"as long as there is data, there will be data breaches",negative,neutral,neutral,neutral,neutral,4,0
1050,36995639,Cybersecurity,2023-08-04T04:56:15Z,https://news.ycombinator.com/item?id=36995639,What to do if there's a data breach? Action plan and guide,neutral,neutral,neutral,neutral,neutral,4,0
1051,37694718,Cybersecurity,2023-09-28T19:42:10Z,https://news.ycombinator.com/item?id=37694718,"Microsoft, scammy ads, malware, bad programmers. They all come in a package.",negative,negative,negative,negative,negative,4,0
1052,37657178,Cybersecurity,2023-09-26T10:27:38Z,https://news.ycombinator.com/item?id=37657178,"... the second thing being scanning for Malware, presumably",negative,neutral,neutral,neutral,neutral,4,0
